起报时间,预报时间,实际功率(MW),XGBoost预测功率(MW)
2018/11/24/00:00,2018/11/25/22:00,0.0,0.055116415
2018/11/24/00:00,2018/11/25/22:15,0.0,0.055116415
2018/11/24/00:00,2018/11/25/22:30,0.0,0.055116415
2018/11/24/00:00,2018/11/25/22:45,0.0,0.055116415
2018/11/24/00:00,2018/11/25/23:00,0.0,0.08951807
2018/11/24/00:00,2018/11/25/23:15,0.0532789999999999,0.17254663
2018/11/24/00:00,2018/11/25/23:30,0.284156,0.55592275
2018/11/24/00:00,2018/11/25/23:45,0.621591,1.1287029
2018/11/25/00:00,2018/11/26/00:00,1.065584,1.5914896
2018/11/25/00:00,2018/11/26/00:15,1.545097,2.3502116
2018/11/25/00:00,2018/11/26/00:30,2.148928,3.470863
2018/11/25/00:00,2018/11/26/00:45,2.841557,4.057754
2018/11/25/00:00,2018/11/26/01:00,3.551947,5.627753
2018/11/25/00:00,2018/11/26/01:15,4.351135,6.222969
2018/11/25/00:00,2018/11/26/01:30,5.256881,6.709138
2018/11/25/00:00,2018/11/26/01:45,6.127108,7.471982
2018/11/25/00:00,2018/11/26/02:00,6.748699,8.709761
2018/11/25/00:00,2018/11/26/02:15,7.565646000000001,9.754901
2018/11/25/00:00,2018/11/26/02:30,8.00964,10.150568
2018/11/25/00:00,2018/11/26/02:45,8.382594000000001,10.111058
2018/11/25/00:00,2018/11/26/03:00,8.950906,10.26984
2018/11/25/00:00,2018/11/26/03:15,8.950906,10.751395
2018/11/25/00:00,2018/11/26/03:30,9.359379,10.80924
2018/11/25/00:00,2018/11/26/03:45,9.590256,10.797672
2018/11/25/00:00,2018/11/26/04:00,9.590256,11.123674
2018/11/25/00:00,2018/11/26/04:15,9.625775,11.118072
2018/11/25/00:00,2018/11/26/04:30,9.625775,11.030716
2018/11/25/00:00,2018/11/26/04:45,9.536977,11.014813
2018/11/25/00:00,2018/11/26/05:00,8.950906,11.004823
2018/11/25/00:00,2018/11/26/05:15,8.347075,10.509718
2018/11/25/00:00,2018/11/26/05:30,7.672204,10.423517
2018/11/25/00:00,2018/11/26/05:45,7.317010000000001,9.484948
2018/11/25/00:00,2018/11/26/06:00,5.754153,8.371942
2018/11/25/00:00,2018/11/26/06:15,5.700874,7.5728674
2018/11/25/00:00,2018/11/26/06:30,4.972725,7.1709967
2018/11/25/00:00,2018/11/26/06:45,3.99594,7.1343193
2018/11/25/00:00,2018/11/26/07:00,3.072434,5.128948
2018/11/25/00:00,2018/11/26/07:15,2.219967,4.6209254
2018/11/25/00:00,2018/11/26/07:30,1.598376,3.856944
2018/11/25/00:00,2018/11/26/07:45,1.207662,2.2546844
2018/11/25/00:00,2018/11/26/08:00,0.6571100000000001,1.1335759
2018/11/25/00:00,2018/11/26/08:15,0.213117,0.71364903
2018/11/25/00:00,2018/11/26/08:30,0.0532789999999999,0.37120318
2018/11/25/00:00,2018/11/26/08:45,0.0,0.07264638
2018/11/25/00:00,2018/11/26/09:00,0.0,0.017237663
2018/11/25/00:00,2018/11/26/09:15,0.0,0.017237663
2018/11/25/00:00,2018/11/26/09:30,0.0,0.017237663
2018/11/25/00:00,2018/11/26/09:45,0.0,0.017237663
2018/11/25/00:00,2018/11/26/10:00,0.0,0.01482749
2018/11/25/00:00,2018/11/26/10:15,0.0,0.01482749
2018/11/25/00:00,2018/11/26/10:30,0.0,0.01482749
2018/11/25/00:00,2018/11/26/10:45,0.0,0.01482749
2018/11/25/00:00,2018/11/26/11:00,0.0,0.05158019
2018/11/25/00:00,2018/11/26/11:15,0.0,0.05158019
2018/11/25/00:00,2018/11/26/11:30,0.0,0.05158019
2018/11/25/00:00,2018/11/26/11:45,0.0,0.05158019
2018/11/25/00:00,2018/11/26/12:00,0.0,0.041092873
2018/11/25/00:00,2018/11/26/12:15,0.0,0.041092873
2018/11/25/00:00,2018/11/26/12:30,0.0,0.041092873
2018/11/25/00:00,2018/11/26/12:45,0.0,0.041092873
2018/11/25/00:00,2018/11/26/13:00,0.0,0.039271355
2018/11/25/00:00,2018/11/26/13:15,0.0,0.039271355
2018/11/25/00:00,2018/11/26/13:30,0.0,0.039271355
2018/11/25/00:00,2018/11/26/13:45,0.0,0.039271355
2018/11/25/00:00,2018/11/26/14:00,0.0,0.039159536
2018/11/25/00:00,2018/11/26/14:15,0.0,0.039159536
2018/11/25/00:00,2018/11/26/14:30,0.0,0.039159536
2018/11/25/00:00,2018/11/26/14:45,0.0,0.039159536
2018/11/25/00:00,2018/11/26/15:00,0.0,0.039159536
2018/11/25/00:00,2018/11/26/15:15,0.0,0.039159536
2018/11/25/00:00,2018/11/26/15:30,0.0,0.039159536
2018/11/25/00:00,2018/11/26/15:45,0.0,0.039159536
2018/11/25/00:00,2018/11/26/16:00,0.0,0.039159536
2018/11/25/00:00,2018/11/26/16:15,0.0,0.039159536
2018/11/25/00:00,2018/11/26/16:30,0.0,0.039159536
2018/11/25/00:00,2018/11/26/16:45,0.0,0.039159536
2018/11/25/00:00,2018/11/26/17:00,0.0,0.039159536
2018/11/25/00:00,2018/11/26/17:15,0.0,0.039159536
2018/11/25/00:00,2018/11/26/17:30,0.0,0.039159536
2018/11/25/00:00,2018/11/26/17:45,0.0,0.039159536
2018/11/25/00:00,2018/11/26/18:00,0.0,0.039159536
2018/11/25/00:00,2018/11/26/18:15,0.0,0.039159536
2018/11/25/00:00,2018/11/26/18:30,0.0,0.039159536
2018/11/25/00:00,2018/11/26/18:45,0.0,0.039159536
2018/11/25/00:00,2018/11/26/19:00,0.0,0.044261694
2018/11/25/00:00,2018/11/26/19:15,0.0,0.044261694
2018/11/25/00:00,2018/11/26/19:30,0.0,0.044261694
2018/11/25/00:00,2018/11/26/19:45,0.0,0.044261694
2018/11/25/00:00,2018/11/26/20:00,0.0,0.044261694
2018/11/25/00:00,2018/11/26/20:15,0.0,0.044261694
2018/11/25/00:00,2018/11/26/20:30,0.0,0.044261694
2018/11/25/00:00,2018/11/26/20:45,0.0,0.044261694
2018/11/25/00:00,2018/11/26/21:00,0.0,0.044261694
2018/11/25/00:00,2018/11/26/21:15,0.0,0.044261694
2018/11/25/00:00,2018/11/26/21:30,0.0,0.044261694
2018/11/25/00:00,2018/11/26/21:45,0.0,0.044261694
2018/11/25/00:00,2018/11/26/22:00,0.0,0.04896736
2018/11/25/00:00,2018/11/26/22:15,0.0,0.04896736
2018/11/25/00:00,2018/11/26/22:30,0.0,0.04896736
2018/11/25/00:00,2018/11/26/22:45,0.0,0.04896736
2018/11/25/00:00,2018/11/26/23:00,0.0,0.08407354
2018/11/25/00:00,2018/11/26/23:15,0.0,0.1715784
2018/11/25/00:00,2018/11/26/23:30,0.1065579999999999,0.52732897
2018/11/25/00:00,2018/11/26/23:45,0.390714,0.98078895
2018/11/26/00:00,2018/11/27/00:00,0.621591,1.458878
2018/11/26/00:00,2018/11/27/00:15,0.994545,2.0188847
2018/11/26/00:00,2018/11/27/00:30,2.2910060000000003,2.4622266
2018/11/26/00:00,2018/11/27/00:45,3.551947,3.6226559
2018/11/26/00:00,2018/11/27/01:00,4.0137,5.0562224
2018/11/26/00:00,2018/11/27/01:15,5.913991,5.4796185
2018/11/26/00:00,2018/11/27/01:30,6.215907,5.6687036
2018/11/26/00:00,2018/11/27/01:45,6.482303,5.8987308
2018/11/26/00:00,2018/11/27/02:00,9.004185000000001,6.779356
2018/11/26/00:00,2018/11/27/02:15,9.092983,6.892661
2018/11/26/00:00,2018/11/27/02:30,9.856651,8.14513
2018/11/26/00:00,2018/11/27/02:45,11.63262,8.223455
2018/11/26/00:00,2018/11/27/03:00,11.73918,8.9123955
2018/11/26/00:00,2018/11/27/03:15,11.73918,8.93855
2018/11/26/00:00,2018/11/27/03:30,11.73918,8.966814
2018/11/26/00:00,2018/11/27/03:45,12.0411,8.945534
2018/11/26/00:00,2018/11/27/04:00,12.1299,8.932324
2018/11/26/00:00,2018/11/27/04:15,12.1299,9.028528
2018/11/26/00:00,2018/11/27/04:30,12.1299,8.927469
2018/11/26/00:00,2018/11/27/04:45,12.1299,8.885009
2018/11/26/00:00,2018/11/27/05:00,11.79246,8.85158
2018/11/26/00:00,2018/11/27/05:15,11.56159,8.438333
2018/11/26/00:00,2018/11/27/05:30,11.45503,8.316806
2018/11/26/00:00,2018/11/27/05:45,10.7624,8.246472
2018/11/26/00:00,2018/11/27/06:00,10.7624,6.6111865
2018/11/26/00:00,2018/11/27/06:15,7.459088,6.255795
2018/11/26/00:00,2018/11/27/06:30,6.535582,5.8810897
2018/11/26/00:00,2018/11/27/06:45,5.185842,5.838323
2018/11/26/00:00,2018/11/27/07:00,4.546492,3.7850204
2018/11/26/00:00,2018/11/27/07:15,3.30331,3.147986
2018/11/26/00:00,2018/11/27/07:30,2.734999,2.335481
2018/11/26/00:00,2018/11/27/07:45,1.5273370000000002,2.052535
2018/11/26/00:00,2018/11/27/08:00,1.154383,0.9344654
2018/11/26/00:00,2018/11/27/08:15,0.479513,0.5673239
2018/11/26/00:00,2018/11/27/08:30,0.213117,0.15117407
2018/11/26/00:00,2018/11/27/08:45,0.0,0.0432508
2018/11/26/00:00,2018/11/27/09:00,0.0,0.002166748
2018/11/26/00:00,2018/11/27/09:15,0.0,0.002166748
2018/11/26/00:00,2018/11/27/09:30,0.0,0.002166748
2018/11/26/00:00,2018/11/27/09:45,0.0,0.002166748
2018/11/26/00:00,2018/11/27/10:00,0.0,0.0024161339
2018/11/26/00:00,2018/11/27/10:15,0.0,0.0024161339
2018/11/26/00:00,2018/11/27/10:30,0.0,0.0024161339
2018/11/26/00:00,2018/11/27/10:45,0.0,0.0024161339
2018/11/26/00:00,2018/11/27/11:00,0.0,0.04273796
2018/11/26/00:00,2018/11/27/11:15,0.0,0.04273796
2018/11/26/00:00,2018/11/27/11:30,0.0,0.04273796
2018/11/26/00:00,2018/11/27/11:45,0.0,0.04273796
2018/11/26/00:00,2018/11/27/12:00,0.0,0.04081273
2018/11/26/00:00,2018/11/27/12:15,0.0,0.04081273
2018/11/26/00:00,2018/11/27/12:30,0.0,0.04081273
2018/11/26/00:00,2018/11/27/12:45,0.0,0.04081273
2018/11/26/00:00,2018/11/27/13:00,0.0,0.03542185
2018/11/26/00:00,2018/11/27/13:15,0.0,0.03542185
2018/11/26/00:00,2018/11/27/13:30,0.0,0.03542185
2018/11/26/00:00,2018/11/27/13:45,0.0,0.03542185
2018/11/26/00:00,2018/11/27/14:00,0.0,0.03531003
2018/11/26/00:00,2018/11/27/14:15,0.0,0.03531003
2018/11/26/00:00,2018/11/27/14:30,0.0,0.03531003
2018/11/26/00:00,2018/11/27/14:45,0.0,0.03531003
2018/11/26/00:00,2018/11/27/15:00,0.0,0.03531003
2018/11/26/00:00,2018/11/27/15:15,0.0,0.03531003
2018/11/26/00:00,2018/11/27/15:30,0.0,0.03531003
2018/11/26/00:00,2018/11/27/15:45,0.0,0.03531003
2018/11/26/00:00,2018/11/27/16:00,0.0,0.03531003
2018/11/26/00:00,2018/11/27/16:15,0.0,0.03531003
2018/11/26/00:00,2018/11/27/16:30,0.0,0.03531003
2018/11/26/00:00,2018/11/27/16:45,0.0,0.03531003
2018/11/26/00:00,2018/11/27/17:00,0.0,0.03531003
2018/11/26/00:00,2018/11/27/17:15,0.0,0.03531003
2018/11/26/00:00,2018/11/27/17:30,0.0,0.03531003
2018/11/26/00:00,2018/11/27/17:45,0.0,0.03531003
2018/11/26/00:00,2018/11/27/18:00,0.0,0.03531003
2018/11/26/00:00,2018/11/27/18:15,0.0,0.03531003
2018/11/26/00:00,2018/11/27/18:30,0.0,0.03531003
2018/11/26/00:00,2018/11/27/18:45,0.0,0.03531003
2018/11/26/00:00,2018/11/27/19:00,0.0,0.0454154
2018/11/26/00:00,2018/11/27/19:15,0.0,0.0454154
2018/11/26/00:00,2018/11/27/19:30,0.0,0.0454154
2018/11/26/00:00,2018/11/27/19:45,0.0,0.0454154
2018/11/26/00:00,2018/11/27/20:00,0.0,0.0454154
2018/11/26/00:00,2018/11/27/20:15,0.0,0.0454154
2018/11/26/00:00,2018/11/27/20:30,0.0,0.0454154
2018/11/26/00:00,2018/11/27/20:45,0.0,0.0454154
2018/11/26/00:00,2018/11/27/21:00,0.0,0.0454154
2018/11/26/00:00,2018/11/27/21:15,0.0,0.0454154
2018/11/26/00:00,2018/11/27/21:30,0.0,0.0454154
2018/11/26/00:00,2018/11/27/21:45,0.0,0.0454154
2018/11/26/00:00,2018/11/27/22:00,0.0,0.05012107
2018/11/26/00:00,2018/11/27/22:15,0.0,0.05012107
2018/11/26/00:00,2018/11/27/22:30,0.0,0.05012107
2018/11/26/00:00,2018/11/27/22:45,0.0,0.05012107
2018/11/26/00:00,2018/11/27/23:00,0.0,0.08522749
2018/11/26/00:00,2018/11/27/23:15,0.0177599999999999,0.10606837
2018/11/26/00:00,2018/11/27/23:30,0.372954,0.23439336
2018/11/26/00:00,2018/11/27/23:45,0.781428,0.7230487
2018/11/27/00:00,2018/11/28/00:00,1.34974,0.93089795
2018/11/27/00:00,2018/11/28/00:15,2.00685,1.4322982
2018/11/27/00:00,2018/11/28/00:30,2.699479,1.9365882
2018/11/27/00:00,2018/11/28/00:45,3.800583,2.7693849
2018/11/27/00:00,2018/11/28/01:00,4.61753,4.82594
2018/11/27/00:00,2018/11/28/01:15,5.345680000000001,5.6708717
2018/11/27/00:00,2018/11/28/01:30,6.1981470000000005,6.041502
2018/11/27/00:00,2018/11/28/01:45,7.050614,5.5565414
2018/11/27/00:00,2018/11/28/02:00,7.743244,6.4394507
2018/11/27/00:00,2018/11/28/02:15,7.743244,6.4562864
2018/11/27/00:00,2018/11/28/02:30,7.743244,7.3561954
2018/11/27/00:00,2018/11/28/02:45,7.618925999999999,7.6059246
2018/11/27/00:00,2018/11/28/03:00,7.547886,7.962167
2018/11/27/00:00,2018/11/28/03:15,7.33477,7.9093866
2018/11/27/00:00,2018/11/28/03:30,6.944056,8.080891
2018/11/27/00:00,2018/11/28/03:45,6.464543,8.621269
2018/11/27/00:00,2018/11/28/04:00,6.038309,8.668871
2018/11/27/00:00,2018/11/28/04:15,4.244576,8.668871
2018/11/27/00:00,2018/11/28/04:30,3.924901,8.668871
2018/11/27/00:00,2018/11/28/04:45,3.516427,8.631814
2018/11/27/00:00,2018/11/28/05:00,2.4330830000000003,7.9810944
2018/11/27/00:00,2018/11/28/05:15,2.344285,7.7568054
2018/11/27/00:00,2018/11/28/05:30,2.219967,7.1246715
2018/11/27/00:00,2018/11/28/05:45,1.918051,7.06027
2018/11/27/00:00,2018/11/28/06:00,1.7404540000000002,6.619109
2018/11/27/00:00,2018/11/28/06:15,1.509577,6.233552
2018/11/27/00:00,2018/11/28/06:30,0.994545,6.0796795
2018/11/27/00:00,2018/11/28/06:45,0.532792,5.604931
2018/11/27/00:00,2018/11/28/07:00,0.390714,4.5798206
2018/11/27/00:00,2018/11/28/07:15,0.319675,3.4983778
2018/11/27/00:00,2018/11/28/07:30,0.284156,3.5471528
2018/11/27/00:00,2018/11/28/07:45,0.159838,2.00242
2018/11/27/00:00,2018/11/28/08:00,0.088799,1.1352255
2018/11/27/00:00,2018/11/28/08:15,0.035519,0.58129406
2018/11/27/00:00,2018/11/28/08:30,0.0,0.27651715
2018/11/27/00:00,2018/11/28/08:45,0.0,0.06528735
2018/11/27/00:00,2018/11/28/09:00,0.0,0.036990643
2018/11/27/00:00,2018/11/28/09:15,0.0,0.036990643
2018/11/27/00:00,2018/11/28/09:30,0.0,0.036990643
2018/11/27/00:00,2018/11/28/09:45,0.0,0.036990643
2018/11/27/00:00,2018/11/28/10:00,0.0,0.022235394
2018/11/27/00:00,2018/11/28/10:15,0.0,0.022235394
2018/11/27/00:00,2018/11/28/10:30,0.0,0.022235394
2018/11/27/00:00,2018/11/28/10:45,0.0,0.022235394
2018/11/27/00:00,2018/11/28/11:00,0.0,0.039168835
2018/11/27/00:00,2018/11/28/11:15,0.0,0.039168835
2018/11/27/00:00,2018/11/28/11:30,0.0,0.039168835
2018/11/27/00:00,2018/11/28/11:45,0.0,0.039168835
2018/11/27/00:00,2018/11/28/12:00,0.0,0.037243366
2018/11/27/00:00,2018/11/28/12:15,0.0,0.037243366
2018/11/27/00:00,2018/11/28/12:30,0.0,0.037243366
2018/11/27/00:00,2018/11/28/12:45,0.0,0.037243366
2018/11/27/00:00,2018/11/28/13:00,0.0,0.03542185
2018/11/27/00:00,2018/11/28/13:15,0.0,0.03542185
2018/11/27/00:00,2018/11/28/13:30,0.0,0.03542185
2018/11/27/00:00,2018/11/28/13:45,0.0,0.03542185
2018/11/27/00:00,2018/11/28/14:00,0.0,0.03531003
2018/11/27/00:00,2018/11/28/14:15,0.0,0.03531003
2018/11/27/00:00,2018/11/28/14:30,0.0,0.03531003
2018/11/27/00:00,2018/11/28/14:45,0.0,0.03531003
2018/11/27/00:00,2018/11/28/15:00,0.0,0.03531003
2018/11/27/00:00,2018/11/28/15:15,0.0,0.03531003
2018/11/27/00:00,2018/11/28/15:30,0.0,0.03531003
2018/11/27/00:00,2018/11/28/15:45,0.0,0.03531003
2018/11/27/00:00,2018/11/28/16:00,0.0,0.03531003
2018/11/27/00:00,2018/11/28/16:15,0.0,0.03531003
2018/11/27/00:00,2018/11/28/16:30,0.0,0.03531003
2018/11/27/00:00,2018/11/28/16:45,0.0,0.03531003
2018/11/27/00:00,2018/11/28/17:00,0.0,0.03531003
2018/11/27/00:00,2018/11/28/17:15,0.0,0.03531003
2018/11/27/00:00,2018/11/28/17:30,0.0,0.03531003
2018/11/27/00:00,2018/11/28/17:45,0.0,0.03531003
2018/11/27/00:00,2018/11/28/18:00,0.0,0.03531003
2018/11/27/00:00,2018/11/28/18:15,0.0,0.03531003
2018/11/27/00:00,2018/11/28/18:30,0.0,0.03531003
2018/11/27/00:00,2018/11/28/18:45,0.0,0.03531003
2018/11/27/00:00,2018/11/28/19:00,0.0,0.040412188
2018/11/27/00:00,2018/11/28/19:15,0.0,0.040412188
2018/11/27/00:00,2018/11/28/19:30,0.0,0.040412188
2018/11/27/00:00,2018/11/28/19:45,0.0,0.040412188
2018/11/27/00:00,2018/11/28/20:00,0.0,0.040412188
2018/11/27/00:00,2018/11/28/20:15,0.0,0.040412188
2018/11/27/00:00,2018/11/28/20:30,0.0,0.040412188
2018/11/27/00:00,2018/11/28/20:45,0.0,0.040412188
2018/11/27/00:00,2018/11/28/21:00,0.0,0.040412188
2018/11/27/00:00,2018/11/28/21:15,0.0,0.040412188
2018/11/27/00:00,2018/11/28/21:30,0.0,0.040412188
2018/11/27/00:00,2018/11/28/21:45,0.0,0.040412188
2018/11/27/00:00,2018/11/28/22:00,0.0,0.045117855
2018/11/27/00:00,2018/11/28/22:15,0.0,0.045117855
2018/11/27/00:00,2018/11/28/22:30,0.0,0.045117855
2018/11/27/00:00,2018/11/28/22:45,0.0,0.045117855
2018/11/27/00:00,2018/11/28/23:00,0.0,0.080224276
2018/11/27/00:00,2018/11/28/23:15,0.0,0.11670065
2018/11/27/00:00,2018/11/28/23:30,0.248636,0.42914033
2018/11/27/00:00,2018/11/28/23:45,0.7281489999999999,0.8960993
2018/11/28/00:00,2018/11/29/00:00,1.260941,1.3969426
2018/11/28/00:00,2018/11/29/00:15,1.918051,2.0992544
2018/11/28/00:00,2018/11/29/00:30,2.965875,2.7659776
2018/11/28/00:00,2018/11/29/00:45,4.155777,3.884935
2018/11/28/00:00,2018/11/29/01:00,5.541037,5.3721414
2018/11/28/00:00,2018/11/29/01:15,6.9973350000000005,5.784241
2018/11/28/00:00,2018/11/29/01:30,7.867561999999999,6.234209
2018/11/28/00:00,2018/11/29/01:45,8.737788,6.6217384
2018/11/28/00:00,2018/11/29/02:00,9.927691,8.94856
2018/11/28/00:00,2018/11/29/02:15,9.927691,9.90066
2018/11/28/00:00,2018/11/29/02:30,9.927691,10.06871
2018/11/28/00:00,2018/11/29/02:45,10.26513,10.180386
2018/11/28/00:00,2018/11/29/03:00,10.26513,10.619661
2018/11/28/00:00,2018/11/29/03:15,11.54383,10.665605
2018/11/28/00:00,2018/11/29/03:30,12.14766,10.679608
2018/11/28/00:00,2018/11/29/03:45,12.14766,11.013466
2018/11/28/00:00,2018/11/29/04:00,12.14766,11.088895
2018/11/28/00:00,2018/11/29/04:15,12.02334,11.591303
2018/11/28/00:00,2018/11/29/04:30,12.14766,11.544983
2018/11/28/00:00,2018/11/29/04:45,12.87581,11.516218
2018/11/28/00:00,2018/11/29/05:00,12.87581,10.824879
2018/11/28/00:00,2018/11/29/05:15,12.09438,10.567775
2018/11/28/00:00,2018/11/29/05:30,12.09438,10.511272
2018/11/28/00:00,2018/11/29/05:45,11.9523,10.057968
2018/11/28/00:00,2018/11/29/06:00,11.33071,8.809714
2018/11/28/00:00,2018/11/29/06:15,10.51376,7.663053
2018/11/28/00:00,2018/11/29/06:30,9.767853,7.3457994
2018/11/28/00:00,2018/11/29/06:45,8.435872999999999,7.1609936
2018/11/28/00:00,2018/11/29/07:00,7.29925,5.3199167
2018/11/28/00:00,2018/11/29/07:15,5.949511,4.439474
2018/11/28/00:00,2018/11/29/07:30,3.036914,3.8795657
2018/11/28/00:00,2018/11/29/07:45,1.775973,1.9819111
2018/11/28/00:00,2018/11/29/08:00,1.243181,0.74248934
2018/11/28/00:00,2018/11/29/08:15,0.7281489999999999,0.49069047
2018/11/28/00:00,2018/11/29/08:30,0.301915,0.16133857
2018/11/28/00:00,2018/11/29/08:45,0.0177599999999999,0.08098292
2018/11/28/00:00,2018/11/29/09:00,0.0,0.039714336
2018/11/28/00:00,2018/11/29/09:15,0.0,0.039714336
2018/11/28/00:00,2018/11/29/09:30,0.0,0.039714336
2018/11/28/00:00,2018/11/29/09:45,0.0,0.039714336
2018/11/28/00:00,2018/11/29/10:00,0.0,0.04317808
2018/11/28/00:00,2018/11/29/10:15,0.0,0.04317808
2018/11/28/00:00,2018/11/29/10:30,0.0,0.04317808
2018/11/28/00:00,2018/11/29/10:45,0.0,0.04317808
2018/11/28/00:00,2018/11/29/11:00,0.0,0.03149557
2018/11/28/00:00,2018/11/29/11:15,0.0,0.03149557
2018/11/28/00:00,2018/11/29/11:30,0.0,0.03149557
2018/11/28/00:00,2018/11/29/11:45,0.0,0.03149557
2018/11/28/00:00,2018/11/29/12:00,0.0,0.025460958
2018/11/28/00:00,2018/11/29/12:15,0.0,0.025460958
2018/11/28/00:00,2018/11/29/12:30,0.0,0.025460958
2018/11/28/00:00,2018/11/29/12:45,0.0,0.025460958
2018/11/28/00:00,2018/11/29/13:00,0.0,0.034672737
2018/11/28/00:00,2018/11/29/13:15,0.0,0.034672737
2018/11/28/00:00,2018/11/29/13:30,0.0,0.034672737
2018/11/28/00:00,2018/11/29/13:45,0.0,0.034672737
2018/11/28/00:00,2018/11/29/14:00,0.0,0.03456092
2018/11/28/00:00,2018/11/29/14:15,0.0,0.03456092
2018/11/28/00:00,2018/11/29/14:30,0.0,0.03456092
2018/11/28/00:00,2018/11/29/14:45,0.0,0.03456092
2018/11/28/00:00,2018/11/29/15:00,0.0,0.03456092
2018/11/28/00:00,2018/11/29/15:15,0.0,0.03456092
2018/11/28/00:00,2018/11/29/15:30,0.0,0.03456092
2018/11/28/00:00,2018/11/29/15:45,0.0,0.03456092
2018/11/28/00:00,2018/11/29/16:00,0.0,0.03456092
2018/11/28/00:00,2018/11/29/16:15,0.0,0.03456092
2018/11/28/00:00,2018/11/29/16:30,0.0,0.03456092
2018/11/28/00:00,2018/11/29/16:45,0.0,0.03456092
2018/11/28/00:00,2018/11/29/17:00,0.0,0.03456092
2018/11/28/00:00,2018/11/29/17:15,0.0,0.03456092
2018/11/28/00:00,2018/11/29/17:30,0.0,0.03456092
2018/11/28/00:00,2018/11/29/17:45,0.0,0.03456092
2018/11/28/00:00,2018/11/29/18:00,0.0,0.03456092
2018/11/28/00:00,2018/11/29/18:15,0.0,0.03456092
2018/11/28/00:00,2018/11/29/18:30,0.0,0.03456092
2018/11/28/00:00,2018/11/29/18:45,0.0,0.03456092
2018/11/28/00:00,2018/11/29/19:00,0.0,0.04652381
2018/11/28/00:00,2018/11/29/19:15,0.0,0.04652381
2018/11/28/00:00,2018/11/29/19:30,0.0,0.04652381
2018/11/28/00:00,2018/11/29/19:45,0.0,0.04652381
2018/11/28/00:00,2018/11/29/20:00,0.0,0.04652381
2018/11/28/00:00,2018/11/29/20:15,0.0,0.04652381
2018/11/28/00:00,2018/11/29/20:30,0.0,0.04652381
2018/11/28/00:00,2018/11/29/20:45,0.0,0.04652381
2018/11/28/00:00,2018/11/29/21:00,0.0,0.04652381
2018/11/28/00:00,2018/11/29/21:15,0.0,0.04652381
2018/11/28/00:00,2018/11/29/21:30,0.0,0.04652381
2018/11/28/00:00,2018/11/29/21:45,0.0,0.04652381
2018/11/28/00:00,2018/11/29/22:00,0.0,0.051229477
2018/11/28/00:00,2018/11/29/22:15,0.0,0.051229477
2018/11/28/00:00,2018/11/29/22:30,0.0,0.051229477
2018/11/28/00:00,2018/11/29/22:45,0.0,0.051229477
2018/11/28/00:00,2018/11/29/23:00,0.0,0.0863359
2018/11/28/00:00,2018/11/29/23:15,0.0,0.11546135
2018/11/28/00:00,2018/11/29/23:30,0.0177599999999999,0.48362255
2018/11/28/00:00,2018/11/29/23:45,0.0177599999999999,1.0950828
2018/11/29/00:00,2018/11/30/00:00,0.426234,1.7889596
2018/11/29/00:00,2018/11/30/00:15,0.710389,2.4111314
2018/11/29/00:00,2018/11/30/00:30,1.207662,3.5149107
2018/11/29/00:00,2018/11/30/00:45,2.02461,4.4269223
2018/11/29/00:00,2018/11/30/01:00,2.0956490000000003,5.7729893
2018/11/29/00:00,2018/11/30/01:15,2.113408,6.111375
2018/11/29/00:00,2018/11/30/01:30,2.717239,6.13586
2018/11/29/00:00,2018/11/30/01:45,3.35659,6.0182686
2018/11/29/00:00,2018/11/30/02:00,4.937206,7.7366743
2018/11/29/00:00,2018/11/30/02:15,5.949511,8.025915
2018/11/29/00:00,2018/11/30/02:30,5.949511,8.025915
2018/11/29/00:00,2018/11/30/02:45,6.073829,7.967417
2018/11/29/00:00,2018/11/30/03:00,6.233666,7.7136717
2018/11/29/00:00,2018/11/30/03:15,6.073829,8.056745
2018/11/29/00:00,2018/11/30/03:30,6.766458,8.500232
2018/11/29/00:00,2018/11/30/03:45,6.819737,8.434747
2018/11/29/00:00,2018/11/30/04:00,6.819737,8.56314
2018/11/29/00:00,2018/11/30/04:15,6.766458,8.537129
2018/11/29/00:00,2018/11/30/04:30,7.672204,8.480449
2018/11/29/00:00,2018/11/30/04:45,7.707724000000001,8.956053
2018/11/29/00:00,2018/11/30/05:00,7.672204,8.801414
2018/11/29/00:00,2018/11/30/05:15,7.494607000000001,8.23382
2018/11/29/00:00,2018/11/30/05:30,7.494607000000001,8.286258
2018/11/29/00:00,2018/11/30/05:45,7.015094,8.1618
2018/11/29/00:00,2018/11/30/06:00,6.6066210000000005,7.254139
2018/11/29/00:00,2018/11/30/06:15,5.683115,6.765783
2018/11/29/00:00,2018/11/30/06:30,4.741848,6.9100375
2018/11/29/00:00,2018/11/30/06:45,3.729544,6.9354687
2018/11/29/00:00,2018/11/30/07:00,2.6284400000000003,4.914301
2018/11/29/00:00,2018/11/30/07:15,1.33198,4.1723013
2018/11/29/00:00,2018/11/30/07:30,0.959026,2.4971278
2018/11/29/00:00,2018/11/30/07:45,0.816948,1.7066119
2018/11/29/00:00,2018/11/30/08:00,0.497272,0.960516
2018/11/29/00:00,2018/11/30/08:15,0.443993,0.53795004
2018/11/29/00:00,2018/11/30/08:30,0.1065579999999999,0.28500938
2018/11/29/00:00,2018/11/30/08:45,0.0,0.107462645
2018/11/29/00:00,2018/11/30/09:00,0.0,0.046872616
2018/11/29/00:00,2018/11/30/09:15,0.0,0.046872616
